author,title,description,url,publishedAt,content
Faizan Farooque,Nvidia stock faces new risk from China’s AI loophole,Nvidia(NVDA) investors have no shortage of reasons to remain bullish. The AI chipmaker posted record revenue of $81.6 billion for the first quarter of fiscal...,https://www.thestreet.com/investing/nvidia-stock-faces-new-risk-from-chinas-ai-loophole,2026-07-28T17:17:00Z,"Nvidia(NVDA) investors have no shortage of reasons to remain bullish.
The AI chipmaker posted record revenue of $81.6 billion for the first quarter of fiscal 2027, up 85% from a year earlier. Data c… [+5570 chars]"
Shimul Sood,This bizarre Pixel 8 Pro clone from North Korea beats Google’s flagship in surprising ways,"A North Korean Pixel 8 Pro clone packs 16GB RAM, an unlocked bootloader, and a few surprising advantages over Google's flagship.",https://www.androidauthority.com/google-pixel-8-pro-north-korean-clone-3689117/,2026-07-20T10:47:37Z,"<ul><li>A North Korean Pixel 8 Pro clone mimics Googles flagship while packing 16GB RAM, 256GB storage, a 120Hz display, and an unlocked bootloader.</li><li>The phone uses a weaker MediaTek Dimensity… [+2799 chars]"
Chase Codewell,Financial Times: China Mulls Tighter Export Controls on AI Models and Chips,"Chinese authorities are considering tightening export controls on artificial intelligence (AI) and semiconductor technologies, according to a Financial Times (FT) report published Tuesday, July 21. The proposed measures aim to prevent advanced Chinese AI mode…",https://www.naturalnews.com/2026-07-25-china-mulls-tighter-controls-ai-models-chips.html,2026-07-25T06:00:00Z,"Chinese authorities are considering tightening export controls on artificial intelligence (AI) and semiconductor technologies, according to a Financial Times (FT) report published Tuesday, July 21.
… [+4428 chars]"
Edison Reed,Chinese Memory Chip Maker CXMT Delivers Blockbuster IPO,"ChangXin Memory Technologies (CXMT), China’s largest producer of dynamic random-access memory (DRAM) chips, saw its shares surge 466% in its market debut on the Shanghai Stock Exchange’s STAR Market on Monday, July 27 – making it mainland China’s most valuabl…",https://www.naturalnews.com/2026-07-29-chinese-chip-maker-cxmt-delivers-blockbuster-ipo.html,2026-07-29T06:00:00Z,"ChangXin Memory Technologies (CXMT), China's largest producer of dynamic random-access memory (DRAM) chips, saw its shares surge 466% in its market debut on the Shanghai Stock Exchange's STAR Market … [+4705 chars]"
Kritika Sarmah,Here's What to Expect From ON Semiconductor’s Next Earnings Report,"ON Semiconductor will report its second-quarter earnings soon, and Wall Street expects its profitability to improve by double digits.",https://www.barchart.com/story/news/3251694/here-s-what-to-expect-from-on-semiconductors-next-earnings-report,2026-07-13T12:03:38Z,"ON Semiconductor Logo in Front of Computer By Tigarto
Valued at $37.6 billion by market cap, ON Semiconductor Corporation (ON) is a leading semiconductor manufacturer specializing in intelligent pow… [+2259 chars]"
Fiona Craig,Nvidia H200 Chips Could Return to China as Beijing Weighs Limited Approval (NVDA),"Report Suggests China May Permit Limited H200 Chip SalesNvidia (NASDAQ:NVDA) could regain limited access to the Chinese artificial intelligence market, accor...",https://investorshub.advfn.com/market-news/article/31583/nvidia-h200-chips-could-return-to-china-as-beijing-weighs-limited-approval-nvda,2026-07-09T10:50:24Z,"Nvidia circuit board ©Adobe Stock Images
Report Suggests China May Permit Limited H200 Chip Sales
Nvidia (NASDAQ:NVDA) could regain limited access to the Chinese artificial intelligence market, acc… [+3383 chars]"
Fiona Craig,"U.S. jobs report takes centre stage as markets trade cautiously: Dow Jones, S&P, Nasdaq, Wall Street Futures",U. S. equity futures moved lower on Thursday as investors adopted a cautious stance ahead of the closely watched U.,https://investorshub.advfn.com/market-news/article/31291/u-s-jobs-report-takes-centre-stage-as-markets-trade-cautiously-dow-jones-sp-nasdaq-wall-street-futures,2026-07-02T09:25:45Z,"Nasdaq sign on a tall building ©Dries Buytaert
U.S. equity futures moved lower on Thursday as investors adopted a cautious stance ahead of the closely watched U.S. employment report, while easing oi… [+4259 chars]"
Cris Tolomia,Taiwan detains Nvidia employee in Super Micro chip smuggling probe,The detention marks the first known instance of authorities taking legal action against an Nvidia employee in a chip smuggling case,https://qz.com/taiwan-nvidia-employee-detained-super-micro-chip-smuggling-probe-072826,2026-07-28T13:16:10Z,"Taiwan prosecutors detained an Nvidia employee on Tuesday as part of an investigation into the alleged smuggling of AI servers equipped with restricted Nvidia chips to China, expanding a probe that h… [+2880 chars]"
Webb Wright,China Built Cheap AI. Now It’s Building a Great Wall Around It,"In Beijing as in Washington, AI has become a critical—and jealously guarded—national resource.",https://gizmodo.com/china-built-cheap-ai-now-its-building-a-great-wall-around-it-2000782403,2026-07-07T18:15:28Z,"China has been making big strides in its sprint to catch up with the American AI industry lately, thanks in large part to its focus on open source models, which have growing appeal for cash-strapped … [+5179 chars]"
"Conor Murray, Forbes Staff, 
 Conor Murray, Forbes Staff
 https://www.forbes.com/sites/conormurray/","Fauci’s Diary: What He Said About Trump, His Own Fame And COVID Restrictions","Sen. Rand Paul, R-Ky., a longtime critic of Dr. Anthony Fauci, released more than 1,000 pages of Fauci’s diaries, written while he advised the federal COVID response.",https://www.forbes.com/sites/conormurray/2026/07/27/faucis-diary-what-he-said-about-trump-his-own-fame-and-covid-restrictions/,2026-07-27T20:40:57Z,"Diary entries written by Dr. Anthony Fauci while he advised the federal response to the COVID-19 pandemic, released this week by Fauci critic Sen. Rand Paul, R-Ky., have stirred outrage among Faucis … [+7722 chars]"
Toby Sterling and Nathan Vifflin,ASML capacity upgrade soothes AI chip bottleneck fears,"ASML, the world's dominant supplier of equipment needed to make high-tech computer chips, raised its 2026 sales forecasts on Wednesday and pledged a capacity...",https://finance.yahoo.com/technology/ai/articles/asml-tops-q2-estimates-ai-050721602.html,2026-07-15T05:07:21Z,"By Toby Sterling and Nathan Vifflin
AMSTERDAM, July 15 (Reuters) - ASML, the world's dominant supplier of equipment needed to make high-tech computer chips, raised its 2026 sales forecasts on Wednes… [+4325 chars]"
Tom Hawking,"John Deere’s Right-to-Repair Saga Is Finally Over—for 10 Years, at Least",A decade-long fight gets a 10-year reprieve.,https://gizmodo.com/john-deeres-right-to-repair-saga-is-finally-over-for-10-years-at-least-2000783568,2026-07-09T16:20:41Z,"The Right to Repair movement is generally associated with electronics, but its latest battle has been foughtand wonon an entirely different front: the ranches of Americas heartland. The issue at hand… [+3840 chars]"
Fiona Craig,"Earnings, Inflation and Iran Tensions Set the Tone for US Markets: Dow Jones, S&P, Nasdaq, Wall Street Futures",US stock futures traded mixed on Tuesday as investors weighed renewed geopolitical tensions between the United States and Iran ahead of a week packed with ma...,https://investorshub.advfn.com/market-news/article/31784/earnings-inflation-and-iran-tensions-set-the-tone-for-us-markets-dow-jones-sp-nasdaq-wall-street-futures,2026-07-14T09:28:21Z,"Wall Street with flags on New York Stock Exchange ©Carlos Delgado
US stock futures traded mixed on Tuesday as investors weighed renewed geopolitical tensions between the United States and Iran ahead… [+5335 chars]"
Michelle Smith,This Week in AI: A First for Agentic Ransomware,"Christina Stathopoulos, the data and AI evangelist behind Dare to Data, continued her run sorting the week’s most impactful stories into a handful of themes we’ve been watching play out over the past month: more firms investing in the compute AI runs on, more…",https://www.oreilly.com/radar/this-week-in-ai-a-first-for-agentic-ransomware/#BlogPosting,2026-07-17T15:54:07Z,"Christina Stathopoulos, the data and AI evangelist behind Dare to Data, continued her run sorting the weeks most impactful stories into a handful of themes weve been watching play out over the past m… [+6534 chars]"
Efosa Udinmwen,"Is this the open source printer of our dreams? Raspberry Pi-powered, DRM-free 'Open Printer' inkjet could be the perfect solution if it ever sees the light of day","Open Tools develops a repairable open source printer using Raspberry Pi hardware, challenging DRM restrictions while facing cartridge and production challenges.",https://www.techradar.com/pro/is-this-the-open-source-printer-of-our-dreams-raspberry-pi-powered-drm-free-open-printer-inkjet-could-be-the-perfect-solution-if-it-ever-sees-the-light-of-day,2026-07-11T22:20:00Z,<ul><li>Open Printer challenges traditional printers with a repairable open hardware design</li><li>Raspberry Pi powers a printer built around user control</li><li>The project rejects DRM restriction… [+3866 chars]
Imran Khalid,The Chip War Against China is Failing,"Three years ago, Washington bet that restricting China’s access to advanced semiconductors would preserve American technological dominance. That bet is not paying off the way its architects imagined. A February 2026 analysis in American Affairs Journal found …",https://www.counterpunch.org/2026/07/03/the-chip-war-against-china-is-failing/,2026-07-03T05:50:04Z,"1 Mbit high-speed CMOS pseudostatic RAM, made by Toshiba. Photo: © Raimond Spekking, Wikimedia Commons. CC BY-SA 4.0
Three years ago, Washington bet that restricting Chinas access to advanced semico… [+6844 chars]"
Rich Duprey,Samsung Wipes Out AI Stocks. Is This the Buying Opportunity You Were Waiting For?,"The AI trade has rewarded investors with extraordinary gains over the past two years, but it has also created a market where sentiment can change in a single...",https://247wallst.com/investing/2026/07/07/samsung-wipes-out-ai-stocks-is-this-the-buying-opportunity-you-were-waiting-for/,2026-07-07T15:54:15Z,"Quick Read
<ul><li>Samsung posted record revenue and profit, yet AI spending anxiety sent semiconductor stocks tumbling, with Astera Labs falling 14% and Intel dropping 10%.
</li><li>AI-driven semi… [+5170 chars]"
Abdul Rahman,Micron vs SanDisk: Which Chipmaker Stands Out After the Pullback,The AI boom is transforming the memory industry into one of the fastest-growing segments of the semiconductor sector. Demand for high-bandwidth memory (HBM)...,https://finance.yahoo.com/markets/stocks/articles/micron-vs-sandisk-chipmaker-stands-154114021.html,2026-07-30T15:41:14Z,"The AI boom is transforming the memory industry into one of the fastest-growing segments of the semiconductor sector.
Demand for high-bandwidth memory (HBM) and conventional DRAM, along with NAND ch… [+5616 chars]"
